momentID,activity,moment,counterparty,price,dateGMT
39428852,Listed,Ousmane Dieng · OKC · Layup · 11/30/2022 · The Tour · Series 4 · #5973,,19062,2023-01-26T00:21:59.000Z
39428852,Delisted,Ousmane Dieng · OKC · Layup · 11/30/2022 · The Tour · Series 4 · #5973,,,2023-01-26T00:28:24.000Z
36742865,Delisted,Damian Lillard · POR · Block · 11/17/2021 · Metallic Gold LE · Series 3 · #181,,,2023-01-26T09:57:19.000Z
36742865,Listed,Damian Lillard · POR · Block · 11/17/2021 · Metallic Gold LE · Series 3 · #181,,75,2023-01-26T10:51:37.000Z
36110458,Bought,Tyrese Maxey · PHI · Jump Shot · 4/16/2022 · 2022 NBA Playoffs · Series 3 · #3533,0xbaaa1bdb80da04a1 (admirable_pika9824),3,2023-01-26T16:49:43.000Z
24847406,Bought,Steph Curry · GSW · 3 Pointer · 10/21/2021 · Base Set · Series 3 · #48234,0xbaaa1bdb80da04a1 (admirable_pika9824),2,2023-01-26T16:50:27.000Z
38795520,Locked,Philadelphia 76ers · PHI · Reel · 11/7/2022 · Clamps · Series 4 · #879,,,2023-01-26T16:51:40.000Z
38781401,Locked,Golden State Warriors · GSW · Reel · 11/14/2022 · Clamps · Series 4 · #1060,,,2023-01-26T16:51:40.000Z
24847406,Burned,Steph Curry · GSW · 3 Pointer · 10/21/2021 · Base Set · Series 3 · #48234,,,2023-01-26T16:52:21.000Z
36110458,Burned,Tyrese Maxey · PHI · Jump Shot · 4/16/2022 · 2022 NBA Playoffs · Series 3 · #3533,,,2023-01-26T16:52:21.000Z
12218931,Bought,Ty Jerome · OKC · 3 Pointer · 4/13/2021 · Base Set · Series 2 · #1983,0x9785505d76650580 (likable_zebra7534),1,2023-01-26T17:22:43.000Z
39023774,Made Offer,Max Christie · LAL · 3 Pointer · 10/18/2022 · Rookie Debut · Series 4 · #77,0xd197a24a68b9c240 (bigdogbray),17,2023-01-26T19:38:14.000Z
38457152,Made Offer,Andrew Nembhard · IND · Assist · 10/21/2022 · Rookie Debut · Series 4 · #77,0x8e8f2424f83197a9 (bennythebull1),15,2023-01-26T19:39:11.000Z
39155589,Pack,Quentin Grimes · NYK · 3 Pointer · 12/7/2022 · Spotlight Series · Series 4 · #4108,,,2023-01-26T20:29:03.000Z
38300151,Pack,Marcus Smart · BOS · Layup · 11/7/2022 · Base Set · Series 4 · #5631,,,2023-01-26T20:29:03.000Z
38406636,Pack,Larry Nance Jr. · NOP · Dunk · 11/4/2022 · Base Set · Series 4 · #7066,,,2023-01-26T20:29:03.000Z
38205297,Pack,Jevon Carter · MIL · Layup · 11/9/2022 · Base Set · Rippled · Series 4 · #741,,,2023-01-26T20:29:03.000Z
38133567,Pack,Yuta Watanabe · BKN · 3 Pointer · 11/17/2022 · Base Set · Vortex · Series 4 · #1111,,,2023-01-26T20:29:03.000Z
39422756,Pack,Jordan Clarkson · UTA · Assist · 11/30/2022 · Metallic Gold LE · Series 4 · #326,,,2023-01-26T20:29:03.000Z
38129790,Pack,Jaylen Brown · BOS · Dunk · 10/28/2022 · Base Set · Vortex · Series 4 · #334,,,2023-01-26T20:31:27.000Z
38563618,Pack,Walker Kessler · UTA · Layup · 10/19/2022 · Rookie Debut · Series 4 · #3349,,,2023-01-26T20:31:27.000Z
38157541,Pack,Shake Milton · PHI · Layup · 11/19/2022 · Base Set · Vortex · Series 4 · #385,,,2023-01-26T20:31:27.000Z
38317149,Pack,Terry Rozier · CHA · Layup · 10/19/2022 · Base Set · Series 4 · #5429,,,2023-01-26T20:31:27.000Z
39375834,Pack,Mitchell Robinson · NYK · Block · 10/26/2022 · Base Set · Rippled · Series 4 · #2893,,,2023-01-26T20:31:27.000Z
39418273,Pack,Domantas Sabonis · SAC · Layup · 11/13/2022 · Metallic Gold LE · Series 4 · #83,,,2023-01-26T20:31:27.000Z
14684837,Made Offer,Jaren Jackson Jr. · MEM · Steal · 5/16/2021 · Metallic Gold LE · Series 2 · #77,0xd0d8ba40ef78ffd6 (daleja424),45,2023-01-27T01:06:25.000Z
11219683,Bought,Bryn Forbes · MIL · 3 Pointer · 2/6/2021 · Base Set · Series 2 · #6143,0xd34279c01d2e65e3 (jess23h),1,2023-01-27T01:46:45.000Z
16032079,Bought,Dario Šarić · PHX · 3 Pointer · 1/3/2021 · Base Set · Series 2 · #8137,0xfd6959fde4635aa5 (esnyd),1,2023-01-27T01:48:19.000Z
38758684,Received Gift,Jordan Poole · GSW · Jump Shot · 12/25/2022 · The Challenge: Icon · Series 4 · #77,0xd6a251426c27ed61 (creepyjeremy),,2023-01-27T07:02:45.000Z
38758878,Sent Gift,Jordan Poole · GSW · Jump Shot · 12/25/2022 · The Challenge: Icon · Series 4 · #221,0xd6a251426c27ed61 (creepyjeremy),,2023-01-27T07:05:58.000Z
36611480,Bought,Derrick White · BOS · Jump Shot · 5/27/2022 · 2022 NBA Playoffs · Series 3 · #77,0x12b60784e7ceb597 (Noahsh2),5,2023-01-27T08:35:30.000Z
8521478,Bought,Justise Winslow · MEM · Jump Shot · 2/28/2021 · Base Set · Series 2 · #7250,0xc0176a2078301040 (Bidby420),1,2023-01-27T22:02:11.000Z
3348682,Bought,Nickeil Alexander-Walker · NOP · Layup · 1/30/2021 · Base Set · Series 2 · #6336,0xa13ddb96849e75fa (gabekapler),1,2023-01-28T00:01:58.000Z
9989012,Locked,Goga Bitadze · IND · Layup · 4/2/2021 · Base Set · Series 2 · #5191,,,2023-01-28T01:27:15.000Z
3348682,Locked,Nickeil Alexander-Walker · NOP · Layup · 1/30/2021 · Base Set · Series 2 · #6336,,,2023-01-28T01:27:15.000Z
9104535,Locked,Moses Brown · OKC · Dunk · 3/27/2021 · Base Set · Series 2 · #3304,,,2023-01-28T01:27:15.000Z
12181751,Locked,Kenrich Williams · OKC · Layup · 3/27/2021 · Base Set · Series 2 · #11803,,,2023-01-28T01:27:15.000Z
2902830,Locked,Tristan Thompson · BOS · Dunk · 1/24/2021 · Base Set · Series 2 · #3663,,,2023-01-28T01:27:15.000Z
8521478,Locked,Justise Winslow · MEM · Jump Shot · 2/28/2021 · Base Set · Series 2 · #7250,,,2023-01-28T01:27:15.000Z
9490950,Locked,Terance Mann · LAC · Dunk · 3/27/2021 · Base Set · Series 2 · #11469,,,2023-01-28T01:27:15.000Z
15996496,Locked,E'Twaun Moore · PHX · 3 Pointer · 5/16/2021 · Base Set · Series 2 · #1554,,,2023-01-28T01:27:15.000Z
11768123,Locked,Damyean Dotson · CLE · Dunk · 4/30/2021 · Base Set · Series 2 · #8175,,,2023-01-28T01:27:15.000Z
11053105,Locked,JaKarr Sampson · IND · Dunk · 4/7/2021 · Base Set · Series 2 · #4565,,,2023-01-28T01:27:15.000Z
6774891,Locked,Reggie Jackson · LAC · Dunk · 1/17/2021 · Base Set · Series 2 · #11557,,,2023-01-28T01:27:15.000Z
13600421,Locked,Isaiah Hartenstein · CLE · Dunk · 4/17/2021 · Base Set · Series 2 · #1977,,,2023-01-28T01:27:15.000Z
16032079,Locked,Dario Šarić · PHX · 3 Pointer · 1/3/2021 · Base Set · Series 2 · #8137,,,2023-01-28T01:27:15.000Z
11219683,Locked,Bryn Forbes · MIL · 3 Pointer · 2/6/2021 · Base Set · Series 2 · #6143,,,2023-01-28T01:27:15.000Z
12218931,Locked,Ty Jerome · OKC · 3 Pointer · 4/13/2021 · Base Set · Series 2 · #1983,,,2023-01-28T01:27:15.000Z
1685965,Locked,Isaiah Roby · OKC · Dunk · 12/29/2020 · Base Set · Series 2 · #9642,,,2023-01-28T01:27:15.000Z
11968752,Bought,D.J. Augustin · HOU · Layup · 5/7/2021 · Base Set · Series 2 · #9804,0xd9e1f18f7139c8a4 (Clicking_Buttons),1,2023-01-28T04:00:35.000Z
12588667,Bought,Kyrie Irving · BKN · Jump Shot · 1/20/2021 · Base Set · Series 2 · #39154,0xaccf7a27fa6ba4cd (toucan4728),2,2023-01-29T06:51:55.000Z
12250838,Bought,Joel Embiid · PHI · Jump Shot · 2/19/2021 · Base Set · Series 2 · #21890,0x64aa69c168867109 (dlnowandlater),2,2023-01-29T06:51:57.000Z
38768611,Locked,Boston Celtics · BOS · Reel · 10/30/2022 · Clamps · Series 4 · #345,,,2023-01-29T06:53:12.000Z
38129790,Burned,Jaylen Brown · BOS · Dunk · 10/28/2022 · Base Set · Vortex · Series 4 · #334,,,2023-01-29T06:53:48.000Z
12250838,Burned,Joel Embiid · PHI · Jump Shot · 2/19/2021 · Base Set · Series 2 · #21890,,,2023-01-29T06:53:48.000Z
12588667,Burned,Kyrie Irving · BKN · Jump Shot · 1/20/2021 · Base Set · Series 2 · #39154,,,2023-01-29T06:53:48.000Z
28380473,Received Gift,Lance Stephenson · IND · 3 Pointer · 1/5/2022 · Base Set · Series 3 · #9610,0xb995394bd241d5d2,,2023-01-29T20:46:49.000Z
10562322,Received Gift,Joel Embiid · PHI · Dunk · 1/6/2021 · Throwdowns · Series 2 · #1269,0xb995394bd241d5d2,,2023-01-29T20:49:51.000Z
10562322,Listed,Joel Embiid · PHI · Dunk · 1/6/2021 · Throwdowns · Series 2 · #1269,,50,2023-01-29T20:52:09.000Z
35792158,Locked,Luka Dončić · DAL · Dunk · 3/1/2022 · Metallic Gold LE · Series 3 · #46,,,2023-01-30T02:08:33.000Z
28704155,Locked,Dorian Finney-Smith · DAL · Block · 10/26/2021 · Metallic Gold LE · Series 3 · #707,,,2023-01-30T02:08:33.000Z
35745271,Locked,Spencer Dinwiddie · DAL · 3 Pointer · 3/16/2022 · Holo Icon · Series 3 · #77,,,2023-01-30T02:08:33.000Z
688529,Received Gift,Giannis Antetokounmpo · MIL · Dunk · 12/2/2019 · MVP Moves · Series 1 · #339,0xb995394bd241d5d2,,2023-01-30T02:13:53.000Z
688529,Listed,Giannis Antetokounmpo · MIL · Dunk · 12/2/2019 · MVP Moves · Series 1 · #339,,137,2023-01-30T04:23:09.000Z
38783493,Sent Gift,Indiana Pacers · IND · Reel · 11/18/2022 · Clamps · Series 4 · #827,0xd948c161ee232aa8 (WindRanger),,2023-01-30T17:59:18.000Z
37821002,Bought,Santi Aldama · MEM · Dunk · 10/19/2022 · Base Set · Rippled · Series 4 · #189,0x376c3d014f312f28 (iamlilc),6,2023-01-30T19:01:22.000Z
38800976,Sent Gift,Toronto Raptors · TOR · Reel · 11/28/2022 · Clamps · Series 4 · #1110,0x376c3d014f312f28 (iamlilc),,2023-01-30T19:01:44.000Z
37821002,Sent Gift,Santi Aldama · MEM · Dunk · 10/19/2022 · Base Set · Rippled · Series 4 · #189,0x376c3d014f312f28 (iamlilc),,2023-01-30T19:02:13.000Z
38792668,Received Gift,Toronto Raptors · TOR · Reel · 11/28/2022 · Clamps · Series 4 · #77,0x376c3d014f312f28 (iamlilc),,2023-01-30T19:04:07.000Z
8150383,Received Gift,Chris Paul · PHX · Assist · 2/26/2021 · Cool Cats · Series 2 · #19105,0xb995394bd241d5d2,,2023-01-30T19:43:46.000Z
8150383,Sent Gift,Chris Paul · PHX · Assist · 2/26/2021 · Cool Cats · Series 2 · #19105,0x080635bc813a6dbc (DrMean),,2023-01-30T19:46:08.000Z
38771912,Sent Gift,Charlotte Hornets · CHA · Reel · 10/19/2022 · Clamps · Series 4 · #446,0x080635bc813a6dbc (DrMean),,2023-01-30T19:46:10.000Z
38157541,Sent Gift,Shake Milton · PHI · Layup · 11/19/2022 · Base Set · Vortex · Series 4 · #385,0x080635bc813a6dbc (DrMean),,2023-01-30T19:47:13.000Z
37970287,Sent Gift,Josh Green · DAL · Dunk · 11/7/2022 · Base Set · Series 4 · #2181,0x080635bc813a6dbc (DrMean),,2023-01-30T19:47:19.000Z
38770818,Received Gift,Charlotte Hornets · CHA · Reel · 10/19/2022 · Clamps · Series 4 · #77,0x080635bc813a6dbc (DrMean),,2023-01-30T19:48:13.000Z
39422756,Sent Gift,Jordan Clarkson · UTA · Assist · 11/30/2022 · Metallic Gold LE · Series 4 · #326,0xad3215681182d9fa (LincolnCannon),,2023-01-30T22:48:53.000Z
39418093,Received Gift,Ivica Zubac · LAC · Reel · 11/27/2022 · Metallic Gold LE · Series 4 · #352,0xad3215681182d9fa (LincolnCannon),,2023-01-30T22:49:02.000Z
,Made Offer,Miami Heat · MIA · Dunk · 1/24/2023 · The Challenge: Icon · Series 4 · #Any,0x8c517e3b7da4947f (StopDropNRoll),10,2023-01-30T23:57:34.000Z
35815553,Made Offer,Darius Garland · CLE · Assist · 1/4/2022 · Hustle and Show · Series 3 · #77,0xa84f344a6ba1574a (Atsisab),5,2023-01-31T00:02:48.000Z
39432855,Bought,Miami Heat · MIA · Dunk · 1/24/2023 · The Challenge: Icon · Series 4 · #423,0x8c517e3b7da4947f (StopDropNRoll),10,2023-01-31T00:05:52.000Z
39418273,Listed,Domantas Sabonis · SAC · Layup · 11/13/2022 · Metallic Gold LE · Series 4 · #83,,69,2023-01-31T00:25:15.000Z
39412980,Made Offer,Luka Dončić · DAL · Assist · 11/18/2022 · Metallic Gold LE · Series 4 · #77,0x692e0969bfe8a390 (Flaz),888,2023-01-31T00:26:11.000Z
39417718,Made Offer,Jimmy Butler · MIA · Reel · 12/2/2022 · Metallic Gold LE · Series 4 · #77,0xd0d8ba40ef78ffd6 (daleja424),57,2023-01-31T00:41:28.000Z
9869400,Bought,Taurean Prince · CLE · Assist · 1/27/2021 · Base Set · Series 2 · #3579,0x0b21af307fd98451 (Drworm5278),1,2023-01-31T00:42:28.000Z
35742150,Bought,Klay Thompson · GSW · 3 Pointer · 2/3/2022 · Game Recognize Game · Series 3 · #4567,0xfc1d1b7f47744255 (OmegaRaul),12,2023-01-31T01:17:13.000Z
39418093,Sent Gift,Ivica Zubac · LAC · Reel · 11/27/2022 · Metallic Gold LE · Series 4 · #352,0x253030d393ffbbad (TheMothership),,2023-01-31T01:17:50.000Z
39418093,Received Gift,Ivica Zubac · LAC · Reel · 11/27/2022 · Metallic Gold LE · Series 4 · #352,0x253030d393ffbbad (TheMothership),,2023-01-31T01:20:34.000Z
39415473,Received Gift,Ivica Zubac · LAC · Reel · 11/27/2022 · Metallic Gold LE · Series 4 · #77,0x253030d393ffbbad (TheMothership),,2023-01-31T01:22:30.000Z
39418093,Sent Gift,Ivica Zubac · LAC · Reel · 11/27/2022 · Metallic Gold LE · Series 4 · #352,0x253030d393ffbbad (TheMothership),,2023-01-31T01:34:55.000Z
35742150,Sent Gift,Klay Thompson · GSW · 3 Pointer · 2/3/2022 · Game Recognize Game · Series 3 · #4567,0x253030d393ffbbad (TheMothership),,2023-01-31T01:35:05.000Z
38776493,Received Gift,Indiana Pacers · IND · Reel · 11/18/2022 · Clamps · Series 4 · #77,0xd948c161ee232aa8 (WindRanger),,2023-01-31T02:08:08.000Z
39417718,Canceled Offer,Jimmy Butler · MIA · Reel · 12/2/2022 · Metallic Gold LE · Series 4 · #77,,57,2023-01-31T02:54:10.000Z
39413464,Received Gift,Shai Gilgeous-Alexander · OKC · Dunk · 12/5/2022 · Metallic Gold LE · Series 4 · #12,0xb995394bd241d5d2,,2023-01-31T03:52:41.000Z
39413464,Listed,Shai Gilgeous-Alexander · OKC · Dunk · 12/5/2022 · Metallic Gold LE · Series 4 · #12,,190,2023-01-31T03:55:17.000Z
39417477,Bought,Jimmy Butler · MIA · Reel · 12/2/2022 · Metallic Gold LE · Series 4 · #36,0x8e8f2424f83197a9 (bennythebull1),59,2023-01-31T06:04:55.000Z
39418273,Delisted,Domantas Sabonis · SAC · Layup · 11/13/2022 · Metallic Gold LE · Series 4 · #83,,,2023-01-31T06:54:56.000Z
39418273,Listed,Domantas Sabonis · SAC · Layup · 11/13/2022 · Metallic Gold LE · Series 4 · #83,,60,2023-01-31T07:34:09.000Z
39155589,Listed,Quentin Grimes · NYK · 3 Pointer · 12/7/2022 · Spotlight Series · Series 4 · #4108,,3,2023-01-31T07:34:40.000Z
39411138,Bought,Brandon Clarke · MEM · Dunk · 1/16/2023 · The Challenge: Champion · Series 4 · #77,0xb6dd17735ec417e7 (bugdozer),11,2023-01-31T08:00:41.000Z
39411648,Listed,Brandon Clarke · MEM · Dunk · 1/16/2023 · The Challenge: Champion · Series 4 · #437,,8,2023-01-31T08:02:12.000Z
,Made Offer,Trae Young · ATL · Assist · 11/30/2022 · Metallic Gold LE · Series 4 · #Any,,58,2023-01-31T08:26:05.000Z
,Canceled Offer,Trae Young · ATL · Assist · 11/30/2022 · Metallic Gold LE · Series 4 · #Any,,58,2023-01-31T08:41:24.000Z
,Made Offer,Trae Young · ATL · Assist · 11/30/2022 · Metallic Gold LE · Series 4 · #Any,,58,2023-01-31T08:52:58.000Z
39418273,Sold,Domantas Sabonis · SAC · Layup · 11/13/2022 · Metallic Gold LE · Series 4 · #83,0x1a558e3aab034a46 (asmakki),60,2023-01-31T11:02:13.000Z
39411648,Sold,Brandon Clarke · MEM · Dunk · 1/16/2023 · The Challenge: Champion · Series 4 · #437,0x359321ceff155e20 (ulTrader),8,2023-01-31T13:35:45.000Z
39413464,Delisted,Shai Gilgeous-Alexander · OKC · Dunk · 12/5/2022 · Metallic Gold LE · Series 4 · #12,,,2023-01-31T15:13:23.000Z
39413464,Listed,Shai Gilgeous-Alexander · OKC · Dunk · 12/5/2022 · Metallic Gold LE · Series 4 · #12,,175,2023-01-31T15:15:02.000Z
39420062,Bought,Og Anunoby · TOR · Dunk · 11/9/2022 · Metallic Gold LE · Series 4 · #77,0xe720a5516a690f87 (PistolPeppermintPete),53,2023-01-31T15:28:46.000Z
39416549,Bought,Myles Turner · IND · Block · 11/7/2022 · Metallic Gold LE · Series 4 · #354,0xdc6a60c2fdd205d5 (KG__BigTicket),44,2023-01-31T15:51:46.000Z
,Made Offer,D'Angelo Russell · MIN · Reel · 12/9/2022 · Metallic Gold LE · Series 4 · #Any,0xfbdb432187253049 (jajaja),41,2023-01-31T15:52:55.000Z
,Made Offer,Keldon Johnson · SAS · Block · 12/12/2022 · Metallic Gold LE · Series 4 · #Any,0x8a5fe338c8b8f7c8 (JustinHerzig),43,2023-01-31T15:54:06.000Z
,Made Offer,Jordan Clarkson · UTA · Assist · 11/30/2022 · Metallic Gold LE · Series 4 · #Any,0x8c5d4eb28ea953c8 (Galyan),42,2023-01-31T15:55:09.000Z
39418484,Bought,Mikal Bridges · PHX · Block · 10/28/2022 · Metallic Gold LE · Series 4 · #45,0xd26ef8f43af9cc69 (Vojsi),50,2023-01-31T15:56:31.000Z
,Made Offer,Russell Westbrook · LAL · Block · 11/13/2022 · Metallic Gold LE · Series 4 · #Any,0x33fa348aa968ee4e (satukblade1903),50,2023-01-31T16:00:58.000Z
,Made Offer,Pascal Siakam · TOR · Dunk · 10/21/2022 · Metallic Gold LE · Series 4 · #Any,0x8f8faffc087ba8f7 (Hawk_Texas),54,2023-01-31T16:06:07.000Z
39421890,Bought,Pascal Siakam · TOR · Dunk · 10/21/2022 · Metallic Gold LE · Series 4 · #258,0x8f8faffc087ba8f7 (Hawk_Texas),54,2023-01-31T16:13:19.000Z
39415526,Bought,D'Angelo Russell · MIN · Reel · 12/9/2022 · Metallic Gold LE · Series 4 · #181,0xfbdb432187253049 (jajaja),41,2023-01-31T16:31:25.000Z
39417477,Sent Gift,Jimmy Butler · MIA · Reel · 12/2/2022 · Metallic Gold LE · Series 4 · #36,0xd0d8ba40ef78ffd6 (daleja424),,2023-01-31T16:54:22.000Z
39417718,Received Gift,Jimmy Butler · MIA · Reel · 12/2/2022 · Metallic Gold LE · Series 4 · #77,0xd0d8ba40ef78ffd6 (daleja424),,2023-01-31T16:56:06.000Z
39418171,Bought,Russell Westbrook · LAL · Block · 11/13/2022 · Metallic Gold LE · Series 4 · #331,0x33fa348aa968ee4e (satukblade1903),50,2023-01-31T17:30:20.000Z
39420216,Bought,Keldon Johnson · SAS · Block · 12/12/2022 · Metallic Gold LE · Series 4 · #230,0x8a5fe338c8b8f7c8 (JustinHerzig),43,2023-01-31T17:34:31.000Z
39422642,Bought,Jordan Clarkson · UTA · Assist · 11/30/2022 · Metallic Gold LE · Series 4 · #212,0x8c5d4eb28ea953c8 (Galyan),42,2023-01-31T19:06:43.000Z
39413464,Delisted,Shai Gilgeous-Alexander · OKC · Dunk · 12/5/2022 · Metallic Gold LE · Series 4 · #12,,,2023-01-31T19:07:42.000Z
39413464,Sold,Shai Gilgeous-Alexander · OKC · Dunk · 12/5/2022 · Metallic Gold LE · Series 4 · #12,0xf417ed6036d0cab6 (Deeez37),150,2023-01-31T19:07:42.000Z
39413464,Accepted Offer,Shai Gilgeous-Alexander · OKC · Dunk · 12/5/2022 · Metallic Gold LE · Series 4 · #12,0xf417ed6036d0cab6 (Deeez37),150,2023-01-31T19:07:42.000Z
,Canceled Offer,Trae Young · ATL · Assist · 11/30/2022 · Metallic Gold LE · Series 4 · #Any,,58,2023-01-31T19:09:02.000Z
,Made Offer,Ja Morant · DUR · Dunk · 2/20/2022 · 2022 All-Star Game · Series 3 · #Any,0xf1efcdc5ef266f81 (dort_report),96,2023-01-31T20:10:27.000Z
,Made Offer,Steph Curry · LEB · 3 Pointer · 2/20/2022 · 2022 All-Star Game · Series 3 · #Any,,127,2023-01-31T20:11:01.000Z
,Made Offer,LaMelo Ball · DUR · Assist · 2/20/2022 · 2022 All-Star Game · Series 3 · #Any,,51,2023-01-31T20:11:32.000Z
,Made Offer,LeBron James · LEB · Jump Shot · 2/20/2022 · 2022 All-Star Game · Series 3 · #Any,,185,2023-01-31T20:12:09.000Z
39417123,Received Gift,Jalen Brunson · NYK · Handles · 10/26/2022 · Metallic Gold LE · Series 4 · #230,0x11859edcf2f53edd (mbl267),,2023-01-31T21:32:06.000Z
39414523,Received Gift,Julius Randle · NYK · Layup · 11/16/2022 · Metallic Gold LE · Series 4 · #124,0x11859edcf2f53edd (mbl267),,2023-01-31T21:32:49.000Z
39434293,Reward,Alperen Şengün · HOU · Dunk · 12/26/2022 · The Challenge: Icon · Series 4 · #99,,,2023-01-31T22:35:02.000Z
39434209,Reward,Jalen Suggs · ORL · 3 Pointer · 11/3/2022 · The Challenge: Champion · Series 4 · #65,,,2023-01-31T22:36:46.000Z
39434209,Listed,Jalen Suggs · ORL · 3 Pointer · 11/3/2022 · The Challenge: Champion · Series 4 · #65,,15,2023-01-31T22:39:37.000Z
38767374,Bought,Jose Alvarado · NOP · 3 Pointer · 12/4/2022 · The Challenge: Champion · Series 4 · #77,0x38c26a0857d5eb81 (Kaboon),22,2023-02-01T00:16:20.000Z
38767720,Listed,Jose Alvarado · NOP · 3 Pointer · 12/4/2022 · The Challenge: Champion · Series 4 · #423,,12,2023-02-01T00:19:16.000Z
38744530,Received Gift,Chelsea Gray · W-LVA · Handles · 9/18/2022 · In Their Bag · Series 4 · #2,0x545c922046dcaec4 (Selabirt),,2023-02-01T00:45:08.000Z
39434293,Listed,Alperen Şengün · HOU · Dunk · 12/26/2022 · The Challenge: Icon · Series 4 · #99,,2953,2023-02-01T01:30:21.000Z
39413454,Made Offer,Shai Gilgeous-Alexander · OKC · Dunk · 12/5/2022 · Metallic Gold LE · Series 4 · #2,0xad955e5d8047ef82 (MingDynastyVase),400,2023-02-01T04:20:28.000Z
39435714,Bought,Alperen Şengün · HOU · Dunk · 12/26/2022 · The Challenge: Icon · Series 4 · #997,0x66443cafc920078c (r_chungster),28,2023-02-01T04:22:29.000Z
39435714,Sent Gift,Alperen Şengün · HOU · Dunk · 12/26/2022 · The Challenge: Icon · Series 4 · #997,0xd479680f6c8b4f2d (NineLivesLounge),,2023-02-01T04:24:06.000Z
29599323,Traded In,Josh Green · DAL · Assist · 12/27/2021 · Base Set · Series 3 · #21765,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
23076730,Traded In,Boban Marjanović · DAL · Layup · 11/15/2021 · Base Set · Series 3 · #21895,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
29604930,Traded In,Josh Green · DAL · Assist · 12/27/2021 · Base Set · Series 3 · #25997,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
29600277,Traded In,Josh Green · DAL · Assist · 12/27/2021 · Base Set · Series 3 · #22594,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
29587564,Traded In,Dorian Finney-Smith · DAL · Dunk · 1/14/2022 · Base Set · Series 3 · #53881,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
29584457,Traded In,Josh Green · DAL · Assist · 12/27/2021 · Base Set · Series 3 · #11649,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
21546857,Traded In,Jalen Brunson · DAL · Layup · 11/2/2021 · Base Set · Series 3 · #7776,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
21547825,Traded In,Jalen Brunson · DAL · Layup · 11/2/2021 · Base Set · Series 3 · #7994,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
21554048,Traded In,Jalen Brunson · DAL · Layup · 11/2/2021 · Base Set · Series 3 · #9467,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
29556078,Traded In,Dorian Finney-Smith · DAL · Dunk · 1/14/2022 · Base Set · Series 3 · #35270,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
29598473,Traded In,Josh Green · DAL · Assist · 12/27/2021 · Base Set · Series 3 · #21040,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
29590578,Traded In,Josh Green · DAL · Assist · 12/27/2021 · Base Set · Series 3 · #15645,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
29559015,Traded In,Dorian Finney-Smith · DAL · Dunk · 1/14/2022 · Base Set · Series 3 · #37957,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
30587703,Traded In,Maxi Kleber · DAL · Dunk · 1/20/2022 · Base Set · Series 3 · #13347,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
30576345,Traded In,Maxi Kleber · DAL · Dunk · 1/20/2022 · Base Set · Series 3 · #7364,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
29581435,Traded In,Josh Green · DAL · Assist · 12/27/2021 · Base Set · Series 3 · #10002,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
29589435,Traded In,Dorian Finney-Smith · DAL · Dunk · 1/14/2022 · Base Set · Series 3 · #54752,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
30597482,Traded In,Maxi Kleber · DAL · Dunk · 1/20/2022 · Base Set · Series 3 · #19626,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
7705954,Traded In,Tim Hardaway Jr. · DAL · Dunk · 3/10/2021 · Base Set · Series 2 · #5693,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
7783851,Traded In,Tim Hardaway Jr. · DAL · Dunk · 3/10/2021 · Base Set · Series 2 · #33715,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
31824046,Traded In,Reggie Bullock · DAL · 3 Pointer · 2/4/2022 · Base Set · Series 3 · #33711,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
34410747,Traded In,Dwight Powell · DAL · Steal · 1/30/2022 · Base Set · Series 3 · #9450,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
31821923,Traded In,Reggie Bullock · DAL · 3 Pointer · 2/4/2022 · Base Set · Series 3 · #32213,0xfa57101aa0d55954 (TheLockerRoom),,2023-02-01T06:44:56.000Z
